UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Minas Gerais,Masculino,60,Preta,5,1200,1.671370146
Minas Gerais,Masculino,45,Parda,5,1000,1.750110491
Minas Gerais,Masculino,39,Preta,6,500,1.708041357
Minas Gerais,Masculino,34,Parda,12,788,1.6059415430000001
Minas Gerais,Masculino,54,Parda,8,1800,1.659944951
Minas Gerais,Masculino,32,Preta,8,788,1.836973246
Minas Gerais,Masculino,23,Parda,12,788,1.7103596269999999
Minas Gerais,Masculino,61,Parda,1,0,1.581122649
Minas Gerais,Masculino,60,Parda,10,788,1.724987008
Minas Gerais,Feminino,53,Branca,3,0,1.662741711
Minas Gerais,Feminino,67,Preta,8,500,1.69001405
Minas Gerais,Feminino,56,Parda,1,450,1.696318921
Minas Gerais,Masculino,64,Parda,1,0,1.688364486
Minas Gerais,Masculino,24,Parda,6,810,1.758310454
Minas Gerais,Masculino,66,Parda,5,0,1.765906758
Minas Gerais,Masculino,69,Parda,4,0,1.799106869
Minas Gerais,Masculino,35,Parda,5,1000,1.700454329
Minas Gerais,Masculino,71,Branca,3,150,1.6245915309999999
Minas Gerais,Feminino,58,Preta,7,150,1.680662614
Minas Gerais,Feminino,39,Preta,16,2000,1.679542811
Minas Gerais,Masculino,23,Parda,12,1600,1.843415367
Minas Gerais,Masculino,27,Preta,16,1000,1.7919103180000002
Minas Gerais,Masculino,65,Parda,12,1000,1.6953475169999999
Minas Gerais,Masculino,59,Parda,5,1182,1.693947249
Minas Gerais,Masculino,47,Preta,9,788,1.87727333
Minas Gerais,Feminino,58,Parda,12,3000,1.7159272980000002
Minas Gerais,Feminino,49,Parda,16,7000,1.687605153
Minas Gerais,Masculino,42,Parda,16,2600,1.8038916980000002
Minas Gerais,Feminino,26,Parda,16,2800,1.586813345
Minas Gerais,Masculino,45,Branca,9,7000,1.692207089
Minas Gerais,Masculino,43,Parda,15,1200,1.712955658
Minas Gerais,Feminino,56,Branca,9,788,1.636209719
Minas Gerais,Masculino,47,Parda,9,4000,1.7677172769999998
Minas Gerais,Masculino,66,Parda,9,5000,1.762718016
Minas Gerais,Masculino,30,Parda,12,5000,1.64809569
Minas Gerais,Masculino,75,Parda,1,788,1.732649965
Minas Gerais,Masculino,26,Parda,14,788,1.6872560630000002
Minas Gerais,Feminino,26,Preta,12,400,1.650718176
Minas Gerais,Masculino,45,Preta,12,2000,1.8047230769999998
Minas Gerais,Masculino,54,Branca,12,788,1.824428798
Minas Gerais,Masculino,51,Branca,12,700,1.658873363
Minas Gerais,Feminino,31,Parda,12,496,1.662765719
Minas Gerais,Masculino,58,Preta,6,950,1.639011368
Minas Gerais,Feminino,42,Preta,3,385,1.719342591
Minas Gerais,Masculino,42,Parda,16,3800,1.725324492
Minas Gerais,Feminino,23,Parda,12,950,1.715819847
Minas Gerais,Masculino,67,Branca,9,400,1.8088311719999999
Minas Gerais,Masculino,55,Preta,12,2000,1.6719988190000001
Minas Gerais,Feminino,33,Parda,16,4100,1.700263245
Minas Gerais,Masculino,42,Parda,9,850,1.60918839
Minas Gerais,Masculino,29,Parda,9,700,1.715775176
Minas Gerais,Masculino,55,Preta,5,150,1.708357044
Minas Gerais,Feminino,50,Parda,5,0,1.69665629
Minas Gerais,Masculino,47,Branca,5,900,1.686846426
Minas Gerais,Feminino,44,Parda,5,120,1.6268446280000002
Minas Gerais,Feminino,54,Parda,4,0,1.721942026
Minas Gerais,Masculino,37,Parda,5,100,1.715906625
Minas Gerais,Feminino,57,Parda,3,0,1.6165725130000002
Minas Gerais,Masculino,28,Parda,12,788,1.6469954690000002
Minas Gerais,Masculino,45,Branca,5,450,1.681447366
Minas Gerais,Masculino,56,Parda,1,350,1.701164013
Minas Gerais,Masculino,71,Branca,4,0,1.7406598469999999
Minas Gerais,Masculino,69,Parda,4,0,1.628514656
Minas Gerais,Feminino,36,Preta,6,0,1.801738668
Minas Gerais,Feminino,60,Preta,4,0,1.605991243
Minas Gerais,Masculino,61,Parda,4,500,1.713484983
Minas Gerais,Masculino,60,Parda,6,0,1.629280151
Minas Gerais,Masculino,45,Parda,5,0,1.6344671830000002
Minas Gerais,Feminino,43,Parda,6,0,1.786166689
Minas Gerais,Masculino,59,Branca,12,12000,1.7986239480000001
Minas Gerais,Feminino,68,Parda,6,0,1.780263005
Minas Gerais,Masculino,41,Branca,12,5000,1.6966451519999999
Minas Gerais,Masculino,51,Parda,8,970,1.5542542019999999
Minas Gerais,Masculino,40,Parda,13,2500,1.755064397
Minas Gerais,Feminino,64,Branca,12,788,1.6244553069999998
Minas Gerais,Feminino,31,Parda,4,200,1.683593286
Minas Gerais,Masculino,61,Parda,6,780,1.81292276
Minas Gerais,Feminino,41,Preta,15,1900,1.621322984
Minas Gerais,Masculino,50,Parda,14,6900,1.829996865
Minas Gerais,Masculino,30,Parda,12,3450,1.79394709
Minas Gerais,Masculino,36,Parda,12,780,1.8145385040000002
Minas Gerais,Masculino,46,Branca,9,788,1.72099531
Minas Gerais,Masculino,45,Parda,5,1500,1.86084277
Minas Gerais,Feminino,31,Branca,12,788,1.602412186
Minas Gerais,Masculino,42,Parda,5,2100,1.7050794009999999
Minas Gerais,Masculino,25,Parda,16,13000,1.728014755
Minas Gerais,Masculino,33,Parda,4,80,1.686839714
Minas Gerais,Feminino,33,Parda,5,0,1.56661245
Minas Gerais,Masculino,59,Parda,5,900,1.69419715
Minas Gerais,Feminino,22,Branca,12,600,1.65432324
Minas Gerais,Feminino,70,Parda,5,0,1.6410017159999999
Minas Gerais,Feminino,59,Parda,1,0,1.728344883
Minas Gerais,Masculino,48,Preta,12,800,1.662583446
Minas Gerais,Masculino,47,Parda,5,1500,1.712132404
Minas Gerais,Feminino,48,Parda,1,0,1.662504068
Minas Gerais,Masculino,52,Parda,1,0,1.6305802669999998
Minas Gerais,Masculino,63,Parda,1,300,1.728006823
Minas Gerais,Masculino,67,Parda,5,100,1.7471081919999998
Minas Gerais,Masculino,83,Parda,1,0,1.687646508
Minas Gerais,Masculino,43,Preta,1,788,1.567968019
Minas Gerais,Masculino,34,Preta,12,3500,1.638810219
Minas Gerais,Masculino,33,Branca,1,788,1.68617878
Minas Gerais,Masculino,46,Preta,1,0,1.63103777
Minas Gerais,Masculino,65,Parda,1,0,1.550562733
Minas Gerais,Masculino,60,Preta,1,600,1.603339497
Minas Gerais,Masculino,73,Parda,3,0,1.819561517
Minas Gerais,Masculino,35,Parda,7,500,1.742870752
Minas Gerais,Feminino,50,Parda,9,788,1.585832084
Minas Gerais,Masculino,51,Parda,5,1500,1.58063816
Minas Gerais,Masculino,53,Parda,8,2500,1.712699627
Minas Gerais,Feminino,34,Parda,5,250,1.616114048
Minas Gerais,Masculino,39,Parda,6,1900,1.7346318669999998
Minas Gerais,Masculino,38,Parda,7,1500,1.7824025940000001
Minas Gerais,Feminino,51,Parda,5,1000,1.690240425
Minas Gerais,Masculino,32,Branca,8,900,1.7924476930000002
Minas Gerais,Masculino,40,Preta,9,2000,1.717387781
Minas Gerais,Masculino,30,Branca,16,10000,1.603130799
Minas Gerais,Masculino,34,Branca,16,4500,1.7017102240000002
Minas Gerais,Feminino,32,Branca,10,2000,1.649443099
Minas Gerais,Masculino,34,Parda,16,700,1.768521861
Minas Gerais,Feminino,69,Branca,5,0,1.6774421419999999
Minas Gerais,Feminino,34,Branca,10,1125,1.6975082469999998
Minas Gerais,Feminino,45,Parda,9,1600,1.676531445
Minas Gerais,Feminino,55,Parda,12,0,1.639783939
Minas Gerais,Masculino,64,Branca,16,3000,1.717172539
Minas Gerais,Feminino,87,Branca,13,0,1.70740525
Minas Gerais,Feminino,75,Branca,9,18000,1.712598298
Minas Gerais,Feminino,48,Parda,16,1000,1.906170677
Minas Gerais,Masculino,39,Parda,16,19000,1.733677219
Minas Gerais,Feminino,51,Branca,16,5000,1.759171033
Minas Gerais,Masculino,33,Branca,16,12000,1.73239617
Minas Gerais,Masculino,57,Parda,13,3000,1.7793372859999999
Minas Gerais,Masculino,35,Branca,12,788,1.7629667269999998
Minas Gerais,Feminino,31,Branca,16,4200,1.6587899069999998
Minas Gerais,Masculino,54,Branca,7,830,1.5528681969999998
Minas Gerais,Feminino,22,Branca,13,0,1.868437965
Minas Gerais,Masculino,31,Preta,12,2800,1.6212290180000002
Minas Gerais,Masculino,60,Branca,12,1700,1.645125688
Minas Gerais,Masculino,65,Branca,13,1000,1.67226376
Minas Gerais,Feminino,49,Parda,16,2500,1.8859329530000002
Minas Gerais,Masculino,36,Branca,16,20000,1.7619546480000001
Minas Gerais,Masculino,45,Branca,16,10000,1.8115552419999998
Minas Gerais,Masculino,28,Branca,13,1300,1.6571779290000002
Minas Gerais,Masculino,52,Branca,16,2500,1.736315852
Minas Gerais,Feminino,62,Branca,16,1000,1.73456016
Minas Gerais,Feminino,76,Branca,12,3000,1.642664083
Minas Gerais,Masculino,52,Parda,16,2000,1.653728605
Minas Gerais,Masculino,41,Branca,12,2300,1.647243651
Minas Gerais,Masculino,73,Branca,16,15000,1.633771589
Minas Gerais,Feminino,42,Branca,16,3500,1.694222659
Minas Gerais,Masculino,51,Branca,12,4000,1.6386993859999999
Minas Gerais,Feminino,59,Branca,16,3500,1.5115351069999998
Minas Gerais,Feminino,45,Branca,9,2000,1.8129377780000002
Minas Gerais,Masculino,68,Branca,16,2000,1.649116086
Minas Gerais,Masculino,48,Parda,13,3300,1.7266677719999999
Minas Gerais,Masculino,41,Branca,12,5000,1.750986928
Minas Gerais,Masculino,50,Branca,10,1850,1.804594314
Minas Gerais,Masculino,45,Branca,14,3900,1.7402579809999998
Minas Gerais,Masculino,39,Preta,9,500,1.7411165659999999
Minas Gerais,Masculino,48,Branca,10,1500,1.579245545
Minas Gerais,Feminino,24,Branca,12,500,1.663548309
Minas Gerais,Feminino,51,Branca,15,8000,1.75378168
Minas Gerais,Masculino,37,Branca,13,8000,1.7543789630000002
Minas Gerais,Feminino,72,Branca,5,1500,1.83255727
Minas Gerais,Feminino,54,Branca,16,2000,1.624157475
Minas Gerais,Feminino,39,Branca,16,1500,1.7570572009999998
Minas Gerais,Masculino,45,Branca,14,2800,1.595662844
Minas Gerais,Feminino,21,Branca,12,1450,1.682350909
Minas Gerais,Masculino,68,Parda,9,1200,1.800953408
Minas Gerais,Masculino,36,Branca,16,5000,1.688045943
Minas Gerais,Masculino,35,Preta,12,980,1.7530938269999998
Minas Gerais,Masculino,29,Parda,12,2500,1.73573784
Minas Gerais,Feminino,43,Branca,12,1600,1.7179363840000001
Minas Gerais,Masculino,42,Branca,5,1200,1.666371513
Minas Gerais,Masculino,51,Preta,10,788,1.7405655009999998
Minas Gerais,Masculino,30,Parda,8,1100,1.726713352
Minas Gerais,Masculino,54,Branca,12,1300,1.793556929
Minas Gerais,Masculino,30,Parda,14,1400,1.5745517480000002
Minas Gerais,Feminino,44,Parda,15,2500,1.8133223459999999
Minas Gerais,Masculino,31,Parda,12,4000,1.696150615
Minas Gerais,Masculino,26,Parda,14,1100,1.5511961890000001
Minas Gerais,Masculino,33,Preta,12,850,1.702061506
Minas Gerais,Feminino,29,Branca,12,1000,1.757347864
Minas Gerais,Masculino,38,Parda,12,8063,1.714377746
Minas Gerais,Masculino,56,Branca,16,15000,1.6953041480000002
Minas Gerais,Masculino,66,Preta,7,394,1.8628596080000002
Minas Gerais,Masculino,43,Parda,12,1800,1.701451875
Minas Gerais,Masculino,70,Parda,4,1200,1.645192576
Minas Gerais,Masculino,36,Preta,16,5200,1.753693568
Minas Gerais,Masculino,52,Parda,5,1000,1.672887419
Minas Gerais,Feminino,56,Preta,12,788,1.717552741
Minas Gerais,Masculino,37,Parda,12,1200,1.722817845
Minas Gerais,Feminino,41,Parda,10,1700,1.5890288430000001
Minas Gerais,Masculino,34,Branca,12,1600,1.6175552309999999
Minas Gerais,Feminino,43,Parda,12,1200,1.8286988919999998
Minas Gerais,Masculino,74,Branca,1,250,1.7564420790000002
Minas Gerais,Feminino,44,Branca,12,978,1.6488394169999998
Minas Gerais,Masculino,51,Parda,1,788,1.7340973259999999
Minas Gerais,Feminino,67,Branca,5,0,1.6271694669999999
Minas Gerais,Masculino,54,Parda,5,0,1.725510862
Minas Gerais,Feminino,60,Branca,5,400,1.5662693730000001
Minas Gerais,Masculino,21,Branca,12,2300,1.70216562
Minas Gerais,Masculino,57,Parda,6,900,1.834484224
Minas Gerais,Feminino,56,Branca,5,1100,1.739949084
Minas Gerais,Masculino,39,Branca,6,2000,1.781060691
Minas Gerais,Masculino,38,Branca,9,2200,1.776743375
Minas Gerais,Feminino,52,Parda,5,350,1.694251121
Minas Gerais,Masculino,29,Preta,12,1439,1.731218619
Minas Gerais,Masculino,38,Branca,12,1400,1.525439134
Minas Gerais,Masculino,56,Branca,5,1500,1.68127549
Minas Gerais,Feminino,61,Branca,8,1000,1.875381983
Minas Gerais,Masculino,55,Parda,12,960,1.708408671
Minas Gerais,Masculino,28,Branca,12,2400,1.606161231
Minas Gerais,Masculino,47,Parda,9,1600,1.782996552
Minas Gerais,Masculino,64,Branca,9,3500,1.7783816019999998
Minas Gerais,Feminino,36,Preta,5,788,1.6265446380000002
Minas Gerais,Feminino,41,Parda,12,788,1.82483133
Minas Gerais,Feminino,38,Branca,12,788,1.806583349
Minas Gerais,Masculino,45,Branca,12,1150,1.634912555
Minas Gerais,Masculino,36,Branca,11,1500,1.6860283809999999
Minas Gerais,Masculino,27,Parda,12,3000,1.7130239669999998
Minas Gerais,Feminino,44,Preta,12,900,1.856050737
Minas Gerais,Masculino,38,Branca,8,2500,1.579512679
Minas Gerais,Feminino,29,Branca,12,900,1.747205015
Minas Gerais,Masculino,47,Preta,12,1500,1.6769342619999998
Minas Gerais,Masculino,41,Branca,12,1700,1.705541353
Minas Gerais,Masculino,66,Branca,7,9530,1.7602291980000002
Minas Gerais,Masculino,40,Branca,6,1900,1.6572470119999998
Minas Gerais,Feminino,46,Parda,6,1000,1.768578564
Minas Gerais,Masculino,43,Preta,9,1400,1.597017205
Minas Gerais,Masculino,34,Parda,12,1500,1.718213601
Minas Gerais,Masculino,58,Parda,9,890,1.6189646340000001
Minas Gerais,Masculino,54,Branca,16,1200,1.7182504509999998
Minas Gerais,Feminino,59,Preta,3,800,1.567528615
Minas Gerais,Masculino,43,Parda,12,900,1.735554696
Minas Gerais,Masculino,61,Branca,16,4000,1.7934884340000001
Minas Gerais,Masculino,57,Branca,16,12000,1.7640772219999998
Minas Gerais,Masculino,46,Branca,11,5000,1.7453004540000001
Minas Gerais,Feminino,71,Branca,12,788,1.680366288
Minas Gerais,Feminino,52,Branca,16,13000,1.596099116
Minas Gerais,Feminino,63,Branca,16,14000,1.568431615
Minas Gerais,Masculino,42,Branca,16,3000,1.756312412
Minas Gerais,Masculino,50,Branca,16,3500,1.666551167
Minas Gerais,Masculino,80,Parda,12,4000,1.801915329
Minas Gerais,Masculino,49,Branca,9,3500,1.6701012880000001
Minas Gerais,Feminino,45,Parda,12,1600,1.564345427
Minas Gerais,Masculino,65,Branca,13,10000,1.666253701
Minas Gerais,Masculino,42,Branca,12,1500,1.647200775
Minas Gerais,Masculino,74,Parda,5,1200,1.699800583
Minas Gerais,Masculino,50,Parda,2,400,1.778800098
Minas Gerais,Masculino,40,Parda,6,1000,1.696279376
Minas Gerais,Feminino,51,Preta,5,788,1.640050947
Minas Gerais,Masculino,47,Branca,7,1200,1.7602533230000001
Minas Gerais,Masculino,33,Branca,12,5000,1.68640365
Minas Gerais,Masculino,42,Preta,12,1500,1.757060822
Minas Gerais,Masculino,29,Preta,8,1300,1.65245913
Minas Gerais,Masculino,58,Branca,8,1200,1.701173089
Minas Gerais,Masculino,48,Parda,12,2200,1.597692219
Minas Gerais,Masculino,50,Branca,7,2100,1.536807466
Minas Gerais,Masculino,51,Preta,4,1200,1.8918420009999999
Minas Gerais,Feminino,53,Branca,12,2500,1.695821047
Minas Gerais,Masculino,35,Parda,8,1500,1.699241285
Minas Gerais,Feminino,43,Branca,9,400,1.821269455
Minas Gerais,Masculino,64,Preta,5,800,1.6266629730000002
Minas Gerais,Masculino,41,Parda,12,2000,1.794068618
Minas Gerais,Masculino,37,Branca,16,6230,1.716216555
Minas Gerais,Masculino,38,Preta,12,956,1.7592141330000002
Minas Gerais,Feminino,54,Parda,13,788,1.836318209
Minas Gerais,Feminino,68,Preta,5,1000,1.725861534
Minas Gerais,Feminino,46,Parda,12,1200,1.7139765809999998
Minas Gerais,Masculino,32,Parda,12,1300,1.6319184169999998
Minas Gerais,Masculino,76,Parda,8,0,1.7572821930000002
Minas Gerais,Masculino,65,Preta,12,0,1.6227862119999998
Minas Gerais,Feminino,65,Branca,12,874,1.777211881
Minas Gerais,Masculino,52,Parda,9,1100,1.6448800719999999
Minas Gerais,Masculino,57,Parda,12,1000,1.712920721
Minas Gerais,Masculino,29,Parda,16,1500,1.732244385
Minas Gerais,Masculino,47,Parda,16,4000,1.790175639
Minas Gerais,Feminino,27,Branca,16,1576,1.6616123859999998
Minas Gerais,Feminino,46,Parda,8,880,1.7701468480000002
Minas Gerais,Masculino,64,Branca,16,4500,1.717997685
Minas Gerais,Masculino,40,Branca,12,1500,1.60836056
Minas Gerais,Masculino,54,Preta,9,2000,1.680067021
Minas Gerais,Feminino,60,Parda,6,915,1.715290943
Minas Gerais,Masculino,48,Parda,10,1000,1.534860174
Minas Gerais,Masculino,50,Preta,4,1400,1.63399501
Minas Gerais,Masculino,53,Preta,10,2000,1.7071059130000001
Minas Gerais,Feminino,32,Parda,5,1230,1.695842637
Minas Gerais,Feminino,63,Branca,9,400,1.651335955
Minas Gerais,Feminino,44,Parda,12,640,1.584503582
Minas Gerais,Masculino,94,Branca,4,0,1.8010548640000001
Minas Gerais,Masculino,22,Branca,12,1600,1.759134241
Minas Gerais,Masculino,57,Parda,4,2000,1.755192447
Minas Gerais,Masculino,60,Branca,5,2300,1.703941793
Minas Gerais,Feminino,37,Preta,6,1000,1.7630468380000002
Minas Gerais,Feminino,30,Preta,16,1030,1.750797779
Minas Gerais,Masculino,38,Preta,5,1800,1.771736599
Minas Gerais,Masculino,54,Parda,10,600,1.690830251
Minas Gerais,Feminino,34,Branca,11,300,1.573268925
Minas Gerais,Feminino,58,Parda,16,5000,1.638139491
Minas Gerais,Feminino,50,Preta,12,832,1.7539732419999998
Minas Gerais,Masculino,51,Branca,8,1000,1.7743264380000001
Minas Gerais,Feminino,36,Preta,9,600,1.750645135
Minas Gerais,Masculino,23,Parda,9,1100,1.766346189
Minas Gerais,Feminino,38,Branca,12,4000,1.6182720780000002
Minas Gerais,Feminino,47,Preta,12,2000,1.671876138
Minas Gerais,Feminino,41,Branca,12,1000,1.6608568890000002
Minas Gerais,Masculino,32,Preta,14,1200,1.567368515
Minas Gerais,Feminino,34,Parda,14,1200,1.7840988359999999
Minas Gerais,Masculino,30,Preta,12,1100,1.6960758059999999
Minas Gerais,Feminino,28,Parda,9,982,1.537528872
Minas Gerais,Masculino,42,Parda,6,1300,1.783708619
Minas Gerais,Masculino,71,Parda,9,0,1.6845571869999998
Minas Gerais,Masculino,45,Branca,6,2000,1.72334219
Minas Gerais,Masculino,34,Parda,16,5516,1.8059807069999998
Minas Gerais,Feminino,30,Indígena,12,6000,1.666666404
Minas Gerais,Masculino,39,Branca,16,3000,1.785594699
Minas Gerais,Masculino,45,Preta,2,1400,1.7783473619999999
Minas Gerais,Masculino,51,Branca,16,12000,1.6971820930000001
Minas Gerais,Masculino,38,Parda,6,1500,1.65984746
Minas Gerais,Feminino,56,Branca,9,1200,1.665884359
Minas Gerais,Feminino,54,Parda,5,1000,1.728852518
Minas Gerais,Masculino,32,Parda,12,3500,1.800069696
Minas Gerais,Masculino,68,Parda,5,0,1.706044577
Minas Gerais,Masculino,57,Branca,12,1200,1.8289752540000002
Minas Gerais,Masculino,29,Parda,7,1200,1.721884907
Minas Gerais,Masculino,58,Preta,1,788,1.710996653
Minas Gerais,Feminino,24,Preta,11,804,1.723072542
Minas Gerais,Feminino,32,Parda,12,1900,1.768657142
Minas Gerais,Masculino,41,Parda,12,3000,1.696485279
Minas Gerais,Feminino,30,Branca,12,788,1.79833658
Minas Gerais,Masculino,60,Branca,5,1300,1.6677453619999998
Minas Gerais,Feminino,41,Parda,1,788,1.606557714
Minas Gerais,Masculino,40,Indígena,9,1200,1.7339091919999998
Minas Gerais,Masculino,44,Parda,5,1500,1.781508331
Minas Gerais,Feminino,52,Branca,5,788,1.88376973
Minas Gerais,Feminino,56,Branca,12,394,1.662811113
Minas Gerais,Feminino,27,Parda,6,1009,1.728077584
Minas Gerais,Feminino,49,Branca,6,1039,1.685811461
Minas Gerais,Masculino,52,Parda,5,2364,1.735959419
Minas Gerais,Masculino,44,Parda,5,1800,1.6558310790000002
Minas Gerais,Feminino,63,Parda,1,150,1.778343077
Minas Gerais,Masculino,54,Parda,8,1000,1.563771215
Minas Gerais,Feminino,36,Branca,12,788,1.7586338019999999
Minas Gerais,Masculino,42,Parda,2,1400,1.615137531
Minas Gerais,Feminino,50,Parda,5,788,1.71559096
Minas Gerais,Masculino,32,Branca,9,1800,1.678805995
Minas Gerais,Feminino,56,Branca,5,200,1.674226794
Minas Gerais,Masculino,29,Branca,11,2500,1.74064024
Minas Gerais,Feminino,55,Branca,6,1200,1.758319015
Minas Gerais,Feminino,48,Parda,10,1500,1.678402935
Minas Gerais,Masculino,32,Parda,8,2200,1.8430520080000001
Minas Gerais,Masculino,58,Branca,1,1000,1.6745957230000001
Minas Gerais,Masculino,82,Parda,8,2300,1.746491587
Minas Gerais,Masculino,54,Branca,5,788,1.6438772769999999
Minas Gerais,Masculino,44,Branca,12,2000,1.68628046
Minas Gerais,Masculino,41,Branca,10,1576,1.49785474
Minas Gerais,Feminino,42,Branca,12,1014,1.722676455
Minas Gerais,Feminino,20,Parda,12,900,1.724432455
Minas Gerais,Masculino,41,Branca,9,5000,1.727367586
Minas Gerais,Masculino,36,Branca,9,10000,1.710191263
Minas Gerais,Masculino,49,Branca,12,800,1.6668376059999999
Minas Gerais,Masculino,35,Parda,12,2500,1.737643436
Minas Gerais,Masculino,25,Branca,16,900,1.7194090519999998
Minas Gerais,Masculino,42,Branca,5,5000,1.694737525
Minas Gerais,Masculino,64,Branca,1,500,1.683936591
Minas Gerais,Masculino,29,Parda,9,1220,1.6566018180000002
Minas Gerais,Feminino,51,Branca,1,900,1.77466372
Minas Gerais,Masculino,58,Branca,12,1500,1.86554712
Minas Gerais,Masculino,37,Branca,5,750,1.6503935680000001
Minas Gerais,Masculino,37,Branca,5,1500,1.7200543469999998
Minas Gerais,Masculino,57,Branca,4,788,1.710274333
Minas Gerais,Masculino,61,Parda,4,0,1.812063723
Minas Gerais,Masculino,43,Branca,5,1250,1.71957088
Minas Gerais,Masculino,48,Parda,4,600,1.714750538
Minas Gerais,Masculino,32,Parda,5,788,1.7487099769999999
Minas Gerais,Masculino,22,Branca,6,788,1.679592832
Minas Gerais,Masculino,41,Branca,5,1300,1.634372018
Minas Gerais,Feminino,74,Branca,1,0,1.807276312
Minas Gerais,Masculino,30,Branca,5,800,1.64352057
Minas Gerais,Masculino,51,Branca,4,900,1.6380686930000001
Minas Gerais,Masculino,37,Branca,5,800,1.73997803
Minas Gerais,Masculino,61,Branca,5,360,1.776495277
Minas Gerais,Masculino,37,Branca,6,1500,1.8117631999999997
Minas Gerais,Masculino,70,Branca,5,2000,1.827669846
Minas Gerais,Masculino,61,Branca,5,1600,1.647802695
Minas Gerais,Masculino,46,Branca,4,788,1.708115003
Minas Gerais,Masculino,50,Branca,5,450,1.67440728
Minas Gerais,Feminino,60,Branca,12,788,1.768857471
Minas Gerais,Feminino,52,Branca,16,1200,1.707426735
Minas Gerais,Masculino,59,Parda,5,500,1.710376093
Minas Gerais,Masculino,43,Branca,7,400,1.666983726
Minas Gerais,Masculino,60,Branca,5,788,1.5871852359999998
Minas Gerais,Masculino,50,Branca,8,1570,1.6725491259999998
Minas Gerais,Masculino,36,Parda,9,1500,1.584941844
Minas Gerais,Masculino,45,Parda,3,1300,1.679798195
Minas Gerais,Masculino,61,Parda,9,0,1.6958656769999998
Minas Gerais,Feminino,35,Parda,12,788,1.691493684
Minas Gerais,Feminino,51,Parda,16,4000,1.795577414
Minas Gerais,Masculino,35,Branca,16,4000,1.764836305
Minas Gerais,Masculino,25,Parda,13,3000,1.5144855469999998
Minas Gerais,Feminino,40,Parda,12,1200,1.68308461
Minas Gerais,Feminino,41,Parda,12,990,1.696350545
Minas Gerais,Masculino,31,Parda,12,5800,1.6942417580000002
Minas Gerais,Masculino,39,Parda,8,1500,1.602631149
Minas Gerais,Masculino,70,Branca,16,5000,1.809545264
Minas Gerais,Feminino,32,Branca,12,700,1.704755724
Minas Gerais,Masculino,24,Parda,7,1200,1.6186926480000001
Minas Gerais,Masculino,30,Parda,9,2000,1.593376528
Minas Gerais,Feminino,50,Parda,1,90,1.567881294
Minas Gerais,Feminino,29,Parda,12,900,1.613174359
Minas Gerais,Masculino,37,Parda,5,1400,1.680788445
Minas Gerais,Feminino,60,Branca,3,788,1.617298237
Minas Gerais,Feminino,40,Parda,5,1180,1.6855334830000002
Minas Gerais,Masculino,57,Parda,5,788,1.668031957
Minas Gerais,Masculino,47,Parda,4,788,1.742399585
Minas Gerais,Feminino,35,Parda,7,788,1.641975063
Minas Gerais,Masculino,27,Preta,1,1100,1.60356374
Minas Gerais,Masculino,56,Parda,4,788,1.71452955
Minas Gerais,Masculino,24,Parda,9,1300,1.76340001
Minas Gerais,Masculino,58,Branca,16,300,1.826421896
Minas Gerais,Masculino,58,Branca,16,6000,1.8352907790000001
Minas Gerais,Masculino,53,Branca,12,2200,1.6935467730000002
Minas Gerais,Feminino,50,Branca,16,2400,1.696806962
Minas Gerais,Feminino,54,Branca,16,1450,1.755396844
Minas Gerais,Masculino,41,Branca,16,5000,1.898377721
Minas Gerais,Feminino,43,Branca,16,1600,1.5780471719999998
Minas Gerais,Masculino,54,Branca,16,10000,1.567441818
Minas Gerais,Masculino,49,Branca,16,2000,1.770791944
Minas Gerais,Masculino,45,Branca,12,8000,1.825439325
Minas Gerais,Masculino,68,Branca,16,2000,1.750335635
Minas Gerais,Masculino,41,Branca,7,900,1.583674469
Minas Gerais,Masculino,35,Parda,12,2000,1.5934911269999998
Minas Gerais,Feminino,51,Branca,5,788,1.958648947
Minas Gerais,Masculino,61,Branca,5,0,1.7867996259999999
Minas Gerais,Masculino,28,Branca,9,1200,1.7965249019999998
Minas Gerais,Masculino,38,Parda,9,1500,1.8886078130000001
Minas Gerais,Masculino,39,Parda,5,900,1.6915202440000001
Minas Gerais,Masculino,31,Branca,6,800,1.65965434
Minas Gerais,Masculino,51,Branca,12,1800,1.804627079
Minas Gerais,Masculino,38,Branca,3,1200,1.7716000230000002
Minas Gerais,Masculino,66,Parda,5,1380,1.7450036519999998
Minas Gerais,Feminino,49,Branca,6,400,1.71456618
Minas Gerais,Masculino,56,Branca,8,1500,1.6420861340000001
Minas Gerais,Masculino,25,Branca,9,1300,1.613883683
Minas Gerais,Masculino,35,Parda,11,3000,1.831152643
Minas Gerais,Masculino,58,Branca,9,1300,1.613609104
Minas Gerais,Masculino,33,Branca,9,1800,1.636324243
Minas Gerais,Masculino,42,Branca,8,920,1.592263648
Minas Gerais,Masculino,33,Preta,4,1000,1.7157135119999998
Minas Gerais,Masculino,32,Preta,6,800,1.8263882340000002
Minas Gerais,Masculino,26,Preta,7,788,1.804333889
Minas Gerais,Masculino,42,Parda,3,800,1.750542562
Minas Gerais,Feminino,34,Preta,12,450,1.624064694
Minas Gerais,Feminino,29,Parda,12,1300,1.564685941
Minas Gerais,Masculino,44,Branca,12,5500,1.6596009219999999
Minas Gerais,Masculino,61,Branca,5,0,1.585778076
