UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
São Paulo,Masculino,33,Parda,16,24000,1.7897530590000001
São Paulo,Masculino,28,Branca,14,15000,1.7285115819999999
São Paulo,Masculino,36,Branca,16,15000,1.691956096
São Paulo,Feminino,38,Branca,16,22000,1.78769865
São Paulo,Masculino,33,Branca,16,3400,1.596327366
São Paulo,Masculino,55,Amarela,16,15000,1.605477801
São Paulo,Masculino,67,Branca,16,15000,1.721634867
São Paulo,Masculino,43,Branca,16,7000,1.6274017790000002
São Paulo,Masculino,52,Branca,16,8000,1.740267402
São Paulo,Masculino,34,Branca,16,20000,1.7467876759999998
São Paulo,Masculino,49,Branca,16,6000,1.559523716
São Paulo,Masculino,58,Branca,16,19000,1.690163729
São Paulo,Masculino,52,Branca,16,8000,1.676446985
São Paulo,Masculino,58,Branca,15,8000,1.6376411640000001
São Paulo,Feminino,33,Branca,16,7000,1.859698249
São Paulo,Masculino,44,Branca,16,15000,1.717215572
São Paulo,Masculino,46,Branca,16,17000,1.720635009
São Paulo,Masculino,45,Branca,13,10000,1.745106126
São Paulo,Masculino,51,Branca,16,12000,1.604987242
São Paulo,Masculino,69,Branca,16,22000,1.6666930469999999
São Paulo,Masculino,56,Branca,16,14000,1.7727230330000001
São Paulo,Masculino,29,Branca,16,10000,1.680045494
São Paulo,Masculino,46,Branca,6,1500,1.5625623069999999
São Paulo,Masculino,38,Parda,16,5000,1.599811777
São Paulo,Masculino,44,Branca,16,5000,1.6118248309999998
São Paulo,Masculino,37,Preta,13,14000,1.770084491
São Paulo,Masculino,41,Parda,16,8000,1.735701374
São Paulo,Masculino,45,Branca,16,8000,1.6153346419999999
São Paulo,Masculino,46,Branca,16,2000,1.789470781
São Paulo,Masculino,29,Preta,16,4000,1.671017658
São Paulo,Masculino,39,Parda,16,3900,1.6375070059999999
São Paulo,Feminino,57,Parda,12,1500,1.736890059
São Paulo,Masculino,48,Parda,5,3500,1.713778059
São Paulo,Feminino,56,Parda,13,916,1.72887839
São Paulo,Masculino,49,Preta,12,1300,1.608387918
São Paulo,Masculino,32,Branca,9,1600,1.8017988390000002
São Paulo,Masculino,57,Parda,5,400,1.860448369
São Paulo,Feminino,40,Preta,6,900,1.660676859
São Paulo,Feminino,38,Branca,16,1800,1.704338651
São Paulo,Feminino,36,Parda,16,1300,1.6642624519999998
São Paulo,Feminino,39,Parda,10,1200,1.795270156
São Paulo,Feminino,47,Parda,9,600,1.631533889
São Paulo,Masculino,39,Parda,12,2000,1.686252034
São Paulo,Feminino,52,Parda,9,800,1.632064961
São Paulo,Feminino,52,Parda,1,1000,1.567531733
São Paulo,Masculino,40,Parda,11,1000,1.757964163
São Paulo,Masculino,31,Parda,12,2000,1.7532970509999999
São Paulo,Masculino,54,Parda,9,300,1.6569988759999998
São Paulo,Masculino,27,Branca,12,1800,1.794065056
São Paulo,Feminino,42,Branca,12,2650,1.6477543680000002
São Paulo,Masculino,31,Parda,12,1000,1.616720532
São Paulo,Feminino,32,Branca,12,1100,1.628141879
São Paulo,Feminino,35,Parda,12,700,1.638578264
São Paulo,Masculino,57,Parda,4,800,1.8186881419999998
São Paulo,Feminino,53,Parda,4,788,1.7314220740000001
São Paulo,Feminino,60,Parda,6,1200,1.691449914
São Paulo,Masculino,38,Parda,12,788,1.6438654240000001
São Paulo,Masculino,44,Parda,6,1800,1.655505302
São Paulo,Masculino,25,Parda,12,950,1.6817922980000002
São Paulo,Masculino,52,Branca,12,1000,1.79025554
São Paulo,Masculino,49,Branca,12,10000,1.582103756
São Paulo,Masculino,39,Parda,8,1000,1.567255592
São Paulo,Masculino,34,Branca,12,2000,1.755770845
São Paulo,Feminino,54,Parda,5,2000,1.7681625769999998
São Paulo,Masculino,26,Branca,12,1550,1.625246929
São Paulo,Masculino,26,Branca,16,3500,1.734196441
São Paulo,Masculino,54,Branca,7,3600,1.7708462180000002
São Paulo,Masculino,51,Branca,12,3940,1.7368931980000002
São Paulo,Masculino,45,Parda,1,1390,1.675365169
São Paulo,Masculino,55,Preta,4,1200,1.631038905
São Paulo,Feminino,44,Branca,16,3940,1.809057051
São Paulo,Masculino,46,Parda,7,3000,1.83213596
São Paulo,Feminino,70,Branca,6,100,1.6793659140000001
São Paulo,Masculino,40,Branca,12,1500,1.6499545219999998
São Paulo,Feminino,34,Branca,9,1000,1.730938474
São Paulo,Masculino,59,Branca,12,2500,1.716686891
São Paulo,Masculino,51,Branca,9,1600,1.804240441
São Paulo,Masculino,28,Parda,9,2500,1.683328705
São Paulo,Masculino,22,Branca,12,1800,1.726540985
São Paulo,Feminino,42,Parda,6,300,1.635403317
São Paulo,Masculino,28,Parda,12,1100,1.70895659
São Paulo,Masculino,26,Parda,9,1300,1.655649933
São Paulo,Masculino,57,Preta,5,1130,1.718295301
São Paulo,Feminino,43,Branca,12,1800,1.759716324
São Paulo,Masculino,63,Branca,9,2000,1.6413766730000001
São Paulo,Masculino,35,Branca,12,1400,1.6940783
São Paulo,Masculino,42,Parda,9,1500,1.716701005
São Paulo,Masculino,47,Branca,12,2300,1.732218054
São Paulo,Feminino,56,Branca,5,1355,1.726110575
São Paulo,Masculino,46,Preta,12,4173,1.791417889
São Paulo,Feminino,46,Branca,9,1000,1.7152912390000001
São Paulo,Masculino,34,Parda,12,1500,1.603745362
São Paulo,Masculino,32,Branca,12,2900,1.824619077
São Paulo,Masculino,50,Branca,16,3500,1.68688974
São Paulo,Masculino,46,Branca,12,2500,1.66596101
São Paulo,Masculino,30,Branca,12,3000,1.688793147
São Paulo,Masculino,40,Parda,12,1300,1.772674615
São Paulo,Masculino,34,Branca,12,1800,1.7858953780000002
São Paulo,Masculino,68,Branca,1,550,1.708592752
São Paulo,Feminino,44,Branca,9,788,1.7011790340000001
São Paulo,Masculino,45,Branca,2,2000,1.741634511
São Paulo,Feminino,34,Branca,16,3700,1.662586776
São Paulo,Masculino,47,Branca,12,1600,1.690210802
São Paulo,Feminino,48,Branca,12,1200,1.630422791
São Paulo,Masculino,35,Branca,12,4000,1.6715339759999999
São Paulo,Masculino,60,Branca,16,10000,1.669545848
São Paulo,Feminino,34,Branca,16,1500,1.7076626190000002
São Paulo,Feminino,27,Branca,16,3000,1.684197568
São Paulo,Masculino,50,Branca,16,4500,1.758221785
São Paulo,Masculino,51,Branca,16,15000,1.664642225
São Paulo,Masculino,38,Branca,12,9000,1.702091676
São Paulo,Masculino,45,Branca,12,2500,1.5863003759999998
São Paulo,Feminino,36,Branca,16,8000,1.690589156
São Paulo,Masculino,35,Branca,12,12000,1.660673315
São Paulo,Masculino,32,Branca,16,2000,1.736543781
São Paulo,Masculino,35,Preta,12,900,1.778531303
São Paulo,Masculino,67,Branca,4,788,1.654574126
São Paulo,Masculino,56,Branca,9,900,1.7187595180000002
São Paulo,Masculino,39,Preta,9,1300,1.831514575
São Paulo,Feminino,58,Branca,16,100,1.748918802
São Paulo,Masculino,40,Branca,7,900,1.565777224
São Paulo,Masculino,47,Branca,12,1000,1.757895073
São Paulo,Masculino,61,Branca,1,1200,1.601737229
São Paulo,Masculino,55,Branca,12,3200,1.8360272619999998
São Paulo,Masculino,57,Branca,12,1000,1.7145940130000001
São Paulo,Feminino,50,Preta,12,1600,1.613639795
São Paulo,Masculino,49,Branca,9,4000,1.82592337
São Paulo,Masculino,50,Branca,16,5000,1.692294832
São Paulo,Masculino,37,Branca,16,8000,1.95896146
São Paulo,Masculino,54,Branca,12,1800,1.8218307740000002
São Paulo,Masculino,47,Parda,12,2200,1.729719944
São Paulo,Masculino,58,Branca,8,4000,1.678640115
São Paulo,Masculino,70,Branca,10,700,1.687306183
São Paulo,Masculino,59,Branca,5,900,1.6462672319999998
São Paulo,Masculino,45,Parda,7,750,1.8144844580000001
São Paulo,Feminino,25,Parda,12,1000,1.801520635
São Paulo,Masculino,61,Branca,16,20000,1.726763632
São Paulo,Masculino,56,Branca,9,1500,1.824823906
São Paulo,Masculino,47,Branca,3,1700,1.664217324
São Paulo,Masculino,52,Branca,12,2500,1.7986828590000001
São Paulo,Feminino,50,Branca,12,788,1.6491802759999998
São Paulo,Masculino,48,Branca,11,3000,1.832192305
São Paulo,Masculino,41,Branca,12,3200,1.655147331
São Paulo,Masculino,65,Branca,4,800,1.6501697180000001
São Paulo,Masculino,59,Branca,6,2000,1.550661632
São Paulo,Masculino,22,Parda,12,1700,1.5914615280000002
São Paulo,Masculino,58,Branca,5,1500,1.732275061
São Paulo,Masculino,36,Branca,16,1600,1.683510677
São Paulo,Masculino,66,Branca,5,0,1.746552434
São Paulo,Masculino,44,Branca,13,1800,1.777381058
São Paulo,Feminino,51,Branca,12,1900,1.755412344
São Paulo,Masculino,51,Branca,12,3200,1.703138801
São Paulo,Masculino,38,Parda,12,2300,1.677408117
São Paulo,Masculino,61,Branca,5,1200,1.707357199
São Paulo,Masculino,70,Branca,5,2500,1.607541915
São Paulo,Masculino,42,Branca,9,2000,1.623660189
São Paulo,Masculino,58,Branca,5,0,1.63343061
São Paulo,Feminino,54,Branca,11,1700,1.712962937
São Paulo,Masculino,42,Parda,6,800,1.75879508
São Paulo,Masculino,57,Branca,12,2000,1.7785267519999999
São Paulo,Feminino,50,Parda,16,1500,1.651742535
São Paulo,Masculino,37,Parda,6,1500,1.7047386340000001
São Paulo,Masculino,75,Branca,1,500,1.75219369
São Paulo,Masculino,27,Branca,12,1400,1.8139403580000002
São Paulo,Masculino,31,Branca,5,1900,1.716523438
São Paulo,Feminino,51,Branca,9,1200,1.664406667
São Paulo,Masculino,32,Branca,3,1200,1.929370315
São Paulo,Feminino,41,Branca,6,800,1.820367476
São Paulo,Masculino,49,Preta,9,1200,1.610439231
São Paulo,Masculino,33,Branca,11,3200,1.677331879
São Paulo,Masculino,39,Branca,16,2000,1.808361533
São Paulo,Masculino,34,Branca,16,3000,1.723801199
São Paulo,Masculino,58,Branca,16,15000,1.723920615
São Paulo,Masculino,41,Branca,16,17000,1.769461435
São Paulo,Masculino,51,Branca,16,13000,1.538757631
São Paulo,Masculino,41,Branca,16,10000,1.677517931
São Paulo,Masculino,30,Branca,16,30000,1.8376699330000001
São Paulo,Masculino,47,Branca,16,18000,1.6981307019999998
São Paulo,Masculino,50,Branca,12,10000,1.825906784
São Paulo,Masculino,44,Branca,16,7000,1.791210873
São Paulo,Masculino,62,Branca,16,5000,1.7834270840000002
São Paulo,Masculino,50,Branca,16,25000,1.735554721
São Paulo,Masculino,49,Branca,16,15000,1.82375657
São Paulo,Masculino,39,Branca,16,3800,1.736867715
São Paulo,Masculino,20,Branca,12,1300,1.630459263
São Paulo,Masculino,65,Branca,9,0,1.859779439
São Paulo,Masculino,56,Branca,12,1500,1.685957845
São Paulo,Masculino,62,Branca,16,1500,1.737818953
São Paulo,Masculino,39,Branca,13,2000,1.7766975059999999
São Paulo,Masculino,57,Branca,6,1500,1.6310284730000002
São Paulo,Masculino,27,Branca,16,2200,1.6704565080000002
São Paulo,Feminino,60,Branca,13,2400,1.715537614
São Paulo,Masculino,44,Parda,12,3600,1.730329157
São Paulo,Masculino,54,Branca,9,1700,1.666691713
São Paulo,Masculino,40,Branca,6,1000,1.740367223
São Paulo,Feminino,70,Branca,12,500,1.791579599
São Paulo,Masculino,45,Branca,12,1500,1.594512046
São Paulo,Masculino,54,Branca,9,3000,1.597940286
São Paulo,Masculino,62,Branca,16,4000,1.685315324
São Paulo,Masculino,53,Branca,12,3000,1.674963816
São Paulo,Masculino,69,Branca,6,0,1.8335732040000001
São Paulo,Masculino,43,Branca,9,1600,1.670940461
São Paulo,Masculino,41,Branca,12,1500,1.7833830940000002
São Paulo,Masculino,39,Parda,12,2200,1.8070135840000001
São Paulo,Feminino,34,Parda,16,1022,1.589572885
São Paulo,Masculino,46,Parda,12,1200,1.8059627109999998
São Paulo,Masculino,32,Branca,15,1200,1.7401334430000002
São Paulo,Masculino,30,Parda,16,3500,1.861344682
São Paulo,Masculino,24,Parda,7,1100,1.571557221
São Paulo,Masculino,19,Parda,10,1500,1.738667885
São Paulo,Feminino,45,Branca,7,1200,1.625342406
São Paulo,Feminino,30,Branca,8,1000,1.710347768
São Paulo,Masculino,55,Parda,12,1500,1.594577165
São Paulo,Masculino,38,Parda,8,1300,1.690889186
São Paulo,Masculino,54,Parda,6,700,1.670235649
São Paulo,Masculino,63,Parda,9,1400,1.7952659119999999
São Paulo,Masculino,33,Parda,11,1250,1.63301807
São Paulo,Masculino,39,Parda,12,5000,1.704517404
São Paulo,Masculino,24,Amarela,12,2000,1.663164945
São Paulo,Masculino,32,Branca,12,1500,1.753410616
São Paulo,Masculino,68,Parda,4,50,1.6364821390000002
São Paulo,Masculino,32,Parda,12,1400,1.75002511
São Paulo,Masculino,31,Branca,12,1800,1.737459799
São Paulo,Masculino,33,Parda,12,1450,1.769847494
São Paulo,Masculino,46,Parda,8,1700,1.5378021569999998
São Paulo,Feminino,26,Branca,9,999,1.680312253
São Paulo,Masculino,47,Branca,12,1380,1.611472791
São Paulo,Masculino,36,Parda,12,2300,1.692271342
São Paulo,Masculino,32,Parda,12,1200,1.7210146080000002
São Paulo,Masculino,35,Parda,7,1300,1.824201428
São Paulo,Masculino,34,Branca,12,2000,1.789179308
São Paulo,Masculino,44,Branca,9,1000,1.5771077430000002
São Paulo,Masculino,54,Parda,2,1000,1.631101062
São Paulo,Masculino,28,Branca,12,1400,1.845765867
São Paulo,Feminino,23,Branca,9,800,1.7198395819999999
São Paulo,Feminino,56,Parda,1,350,1.567072373
São Paulo,Masculino,47,Parda,1,800,1.785539045
São Paulo,Masculino,28,Branca,9,1200,1.666848748
São Paulo,Feminino,57,Parda,4,700,1.6358690759999999
São Paulo,Masculino,37,Parda,10,1400,1.712846905
São Paulo,Masculino,44,Preta,6,788,1.6569465540000001
São Paulo,Masculino,44,Parda,12,2000,1.8123619519999998
São Paulo,Masculino,44,Branca,12,1200,1.644585245
São Paulo,Feminino,39,Branca,12,1100,1.689166734
São Paulo,Masculino,45,Branca,10,2400,1.7556542590000002
São Paulo,Masculino,35,Parda,9,1200,1.697109156
São Paulo,Masculino,63,Branca,12,1200,1.7249049419999998
São Paulo,Masculino,67,Parda,5,1500,1.721768306
São Paulo,Masculino,31,Preta,5,900,1.662228702
São Paulo,Masculino,32,Branca,16,3500,1.8338486580000002
São Paulo,Masculino,42,Parda,2,1800,1.752485574
São Paulo,Feminino,30,Branca,12,856,1.7206685330000002
São Paulo,Feminino,45,Parda,1,500,1.6094601640000001
São Paulo,Masculino,64,Branca,4,300,1.7222762319999998
São Paulo,Feminino,42,Branca,12,500,1.6647582930000002
São Paulo,Feminino,54,Parda,2,560,1.745743796
São Paulo,Masculino,44,Branca,16,1300,1.7384825780000002
São Paulo,Masculino,45,Branca,6,1340,1.814899417
São Paulo,Feminino,64,Branca,2,210,1.559596548
São Paulo,Feminino,32,Branca,6,800,1.817202559
São Paulo,Feminino,57,Branca,16,2500,1.6749453730000001
São Paulo,Feminino,29,Branca,15,1000,1.804634139
São Paulo,Feminino,20,Branca,12,1400,1.6613158769999998
São Paulo,Masculino,27,Parda,8,1000,1.809618432
São Paulo,Masculino,38,Parda,5,1000,1.748448512
São Paulo,Feminino,33,Parda,1,950,1.719736458
São Paulo,Masculino,23,Parda,9,2000,1.809804076
São Paulo,Masculino,38,Parda,9,1000,1.657532056
São Paulo,Masculino,49,Branca,1,1500,1.69949441
São Paulo,Masculino,50,Parda,5,1600,1.7033536440000001
São Paulo,Masculino,45,Branca,7,1200,1.8063591430000001
São Paulo,Feminino,47,Parda,12,500,1.588287496
São Paulo,Masculino,40,Parda,6,950,1.763535609
São Paulo,Masculino,56,Branca,1,350,1.676965529
São Paulo,Masculino,63,Preta,1,800,1.6312967269999998
São Paulo,Masculino,44,Parda,9,1400,1.80441574
São Paulo,Masculino,59,Branca,4,1400,1.669542157
São Paulo,Feminino,21,Parda,12,880,1.658571957
São Paulo,Masculino,39,Branca,13,800,1.6208734180000002
São Paulo,Feminino,33,Branca,16,1500,1.691933369
São Paulo,Feminino,33,Branca,12,1500,1.585863073
São Paulo,Masculino,26,Branca,16,3500,1.7384610440000001
São Paulo,Feminino,43,Parda,1,900,1.824194238
São Paulo,Feminino,44,Branca,1,950,1.730848566
São Paulo,Feminino,48,Parda,9,788,1.6342433580000002
São Paulo,Masculino,48,Branca,9,2000,1.6698311369999999
São Paulo,Masculino,34,Parda,1,2000,1.654366156
São Paulo,Feminino,46,Branca,12,1300,1.7314351630000002
São Paulo,Masculino,40,Parda,12,2600,1.885557524
São Paulo,Masculino,30,Branca,14,3000,1.7365901369999999
São Paulo,Masculino,28,Parda,9,2000,1.674418089
São Paulo,Feminino,45,Branca,7,900,1.7292950390000001
São Paulo,Masculino,35,Branca,12,4000,1.700436505
São Paulo,Masculino,45,Branca,5,2000,1.731355261
São Paulo,Masculino,43,Preta,6,3000,1.71696114
São Paulo,Feminino,50,Preta,6,1300,1.6987414269999999
São Paulo,Feminino,30,Parda,9,1200,1.79725527
São Paulo,Masculino,35,Parda,5,1000,1.671707404
São Paulo,Masculino,40,Branca,9,1100,1.587705863
São Paulo,Feminino,60,Parda,3,850,1.7161352619999999
São Paulo,Masculino,25,Parda,8,1400,1.6113436769999998
São Paulo,Masculino,38,Branca,5,1200,1.6382378430000002
São Paulo,Feminino,25,Parda,12,1100,1.74512118
São Paulo,Masculino,35,Parda,9,1400,1.6638020759999999
São Paulo,Masculino,31,Branca,14,2300,1.7350189619999998
São Paulo,Feminino,43,Parda,1,3000,1.7264411069999999
São Paulo,Masculino,60,Branca,9,4000,1.645332559
São Paulo,Masculino,30,Branca,12,2500,1.572104276
São Paulo,Masculino,40,Parda,12,1200,1.7741360330000002
São Paulo,Feminino,48,Preta,12,1400,1.681549791
São Paulo,Masculino,35,Branca,12,788,1.735126401
São Paulo,Feminino,22,Branca,12,1080,1.706393361
São Paulo,Feminino,46,Branca,12,3000,1.72985216
São Paulo,Feminino,47,Preta,1,824,1.751648855
São Paulo,Feminino,31,Branca,12,1500,1.619419289
São Paulo,Masculino,37,Branca,13,900,1.7947561419999998
São Paulo,Feminino,51,Branca,1,1200,1.7066755319999998
São Paulo,Feminino,40,Branca,9,1600,1.6799994040000001
São Paulo,Feminino,65,Branca,16,250,1.54364727
São Paulo,Masculino,49,Parda,12,2000,1.6505984059999999
São Paulo,Masculino,54,Branca,7,1600,1.79279971
São Paulo,Masculino,57,Branca,5,2500,1.639544141
São Paulo,Masculino,33,Branca,8,1500,1.827362365
São Paulo,Feminino,48,Branca,16,2000,1.783890331
São Paulo,Masculino,30,Branca,11,1800,1.6584478759999999
São Paulo,Masculino,38,Branca,16,7000,1.5832742419999999
São Paulo,Feminino,52,Parda,1,200,1.6713570340000001
São Paulo,Masculino,47,Branca,4,1000,1.902177545
São Paulo,Feminino,41,Parda,12,788,1.6889200340000001
São Paulo,Feminino,23,Branca,12,1200,1.702432467
São Paulo,Feminino,48,Branca,6,500,1.655652462
São Paulo,Feminino,48,Preta,8,900,1.6982185769999998
São Paulo,Masculino,45,Branca,5,1500,1.755980852
São Paulo,Feminino,18,Branca,10,800,1.658470462
São Paulo,Masculino,36,Branca,14,2000,1.6788852859999999
São Paulo,Masculino,37,Parda,12,1500,1.594907308
São Paulo,Feminino,38,Branca,12,980,1.658512182
São Paulo,Masculino,54,Parda,12,2000,1.7858133280000001
São Paulo,Masculino,41,Branca,5,1300,1.5870431409999999
São Paulo,Masculino,46,Parda,6,3600,1.6569043469999998
São Paulo,Masculino,65,Branca,16,3000,1.705920401
São Paulo,Masculino,35,Branca,16,5500,1.706441823
São Paulo,Masculino,27,Preta,16,2500,1.7928957280000002
São Paulo,Masculino,50,Branca,6,2500,1.7968828319999999
São Paulo,Masculino,31,Branca,12,5500,1.5809154159999999
São Paulo,Masculino,33,Branca,16,3000,1.609872549
São Paulo,Masculino,35,Parda,6,900,1.779520774
São Paulo,Masculino,30,Branca,9,1200,1.658586839
São Paulo,Feminino,29,Parda,12,1300,1.786764205
São Paulo,Feminino,64,Amarela,5,0,1.831445765
São Paulo,Masculino,23,Parda,13,2500,1.757763328
São Paulo,Masculino,34,Branca,12,2000,1.734164398
São Paulo,Feminino,43,Parda,9,800,1.628060469
São Paulo,Masculino,31,Preta,12,5000,1.47953486
São Paulo,Masculino,36,Parda,9,1500,1.7297681619999998
São Paulo,Masculino,51,Branca,9,2000,1.7881716890000001
São Paulo,Feminino,45,Branca,16,3000,1.743281204
São Paulo,Feminino,30,Preta,12,1200,1.67721869
São Paulo,Masculino,20,Branca,14,1100,1.760548548
São Paulo,Masculino,57,Branca,5,3000,1.733958717
São Paulo,Feminino,56,Branca,5,300,1.7468302569999998
São Paulo,Masculino,58,Branca,12,2300,1.745872207
São Paulo,Feminino,34,Branca,15,5000,1.623572478
São Paulo,Masculino,52,Branca,16,10000,1.600300169
São Paulo,Masculino,33,Parda,8,1500,1.80840372
São Paulo,Feminino,36,Branca,12,1000,1.7713272130000002
São Paulo,Masculino,50,Branca,8,1000,1.8377206119999998
São Paulo,Masculino,73,Branca,3,800,1.719942563
São Paulo,Masculino,39,Branca,12,1400,1.8125444430000002
São Paulo,Feminino,61,Branca,5,900,1.722249022
São Paulo,Masculino,66,Branca,5,0,1.6146752869999998
São Paulo,Feminino,36,Branca,5,1400,1.6709972569999998
São Paulo,Masculino,44,Branca,12,788,1.753127785
São Paulo,Masculino,56,Branca,12,9000,1.7139566609999999
São Paulo,Masculino,32,Preta,12,20000,1.756174093
São Paulo,Masculino,42,Parda,12,1200,1.6866296859999999
São Paulo,Masculino,33,Branca,12,2300,1.79092041
São Paulo,Masculino,60,Branca,9,1500,1.600644421
São Paulo,Masculino,47,Branca,12,5000,1.786465248
São Paulo,Masculino,25,Branca,15,2500,1.647852239
São Paulo,Masculino,70,Branca,5,3000,1.7406153030000002
São Paulo,Masculino,32,Branca,12,2800,1.637926934
São Paulo,Masculino,41,Parda,12,1500,1.545182041
São Paulo,Feminino,31,Branca,12,2300,1.7051123990000001
São Paulo,Masculino,28,Parda,12,1600,1.715975139
São Paulo,Masculino,50,Parda,6,4000,1.628925521
São Paulo,Masculino,39,Branca,6,4000,1.72144298
São Paulo,Masculino,47,Branca,6,1150,1.501335251
São Paulo,Feminino,60,Preta,3,550,1.638541707
São Paulo,Feminino,44,Branca,15,1200,1.799768036
São Paulo,Masculino,49,Parda,8,3000,1.816139873
São Paulo,Masculino,37,Branca,11,2500,1.672779847
São Paulo,Masculino,51,Parda,9,2800,1.6680866109999999
São Paulo,Masculino,26,Branca,12,1500,1.793789799
São Paulo,Masculino,66,Parda,1,500,1.644836505
São Paulo,Masculino,24,Branca,12,1300,1.5595202069999998
São Paulo,Masculino,29,Parda,12,1500,1.6663816059999998
São Paulo,Feminino,25,Preta,12,6000,1.6875859780000002
São Paulo,Feminino,50,Branca,12,1100,1.6738682280000001
São Paulo,Masculino,26,Branca,12,1400,1.704941315
São Paulo,Masculino,49,Branca,5,2000,1.756311056
São Paulo,Masculino,49,Parda,5,1700,1.81559825
São Paulo,Masculino,32,Parda,5,1000,1.686123974
São Paulo,Masculino,41,Parda,12,2300,1.6245179619999999
São Paulo,Feminino,27,Branca,15,1600,1.700427231
São Paulo,Feminino,41,Branca,12,1000,1.776523095
São Paulo,Feminino,72,Preta,5,3000,1.8064041309999999
São Paulo,Feminino,60,Branca,5,700,1.54832609
São Paulo,Feminino,61,Branca,9,0,1.717882361
São Paulo,Masculino,36,Parda,5,2100,1.732761405
São Paulo,Masculino,43,Preta,15,3000,1.658861521
São Paulo,Feminino,42,Branca,16,4000,1.7827997219999998
São Paulo,Masculino,54,Branca,12,4000,1.7513265080000002
São Paulo,Masculino,60,Amarela,16,9600,1.682036633
São Paulo,Masculino,42,Branca,16,1200,1.6882851190000001
São Paulo,Masculino,48,Branca,14,1500,1.5803508659999999
São Paulo,Masculino,56,Branca,16,6500,1.685801139
São Paulo,Masculino,35,Branca,14,20000,1.684285478
São Paulo,Masculino,39,Branca,14,10000,1.721901162
São Paulo,Masculino,58,Branca,9,1000,1.723388959
São Paulo,Feminino,54,Branca,12,788,1.644646895
São Paulo,Masculino,28,Branca,14,2000,1.6635870680000002
São Paulo,Feminino,58,Branca,12,2300,1.645414404
São Paulo,Masculino,55,Branca,15,5000,1.7285083730000002
São Paulo,Masculino,42,Branca,12,3800,1.76201942
São Paulo,Masculino,46,Branca,9,1400,1.688065121
São Paulo,Masculino,56,Branca,9,2420,1.576341653
São Paulo,Masculino,26,Parda,12,950,1.601598558
São Paulo,Masculino,36,Branca,12,1400,1.679229165
São Paulo,Feminino,57,Branca,4,900,1.7550772330000002
São Paulo,Feminino,63,Branca,9,160,1.699051025
São Paulo,Masculino,29,Branca,14,1500,1.7588273980000002
São Paulo,Masculino,24,Parda,12,1600,1.824701633
São Paulo,Feminino,35,Branca,13,970,1.6079933080000002
São Paulo,Masculino,32,Branca,9,1200,1.72417524
São Paulo,Feminino,53,Branca,16,600,1.634011558
São Paulo,Feminino,49,Branca,3,350,1.5709795359999998
São Paulo,Masculino,36,Preta,12,1900,1.778541573
São Paulo,Feminino,35,Parda,12,1200,1.781856945
São Paulo,Feminino,28,Branca,12,1182,1.923329771
São Paulo,Masculino,48,Branca,14,300,1.853173736
São Paulo,Feminino,56,Parda,9,600,1.61212791
São Paulo,Masculino,53,Parda,4,788,1.62911993
São Paulo,Feminino,48,Preta,12,1200,1.618941001
São Paulo,Feminino,56,Branca,11,1000,1.6832519190000002
São Paulo,Feminino,34,Parda,12,1100,1.773190513
São Paulo,Feminino,61,Branca,12,1800,1.6457931559999999
São Paulo,Masculino,32,Branca,12,1000,1.735262081
São Paulo,Masculino,53,Parda,5,1200,1.5692589330000002
São Paulo,Feminino,57,Preta,12,789,1.730589203
São Paulo,Masculino,42,Parda,12,2250,1.83504858
São Paulo,Masculino,58,Parda,2,2000,1.661926544
São Paulo,Feminino,45,Parda,12,800,1.765406049
São Paulo,Masculino,33,Branca,12,1100,1.662934353
São Paulo,Feminino,44,Parda,12,1400,1.71167829
São Paulo,Feminino,36,Parda,12,1000,1.793039896
São Paulo,Masculino,35,Parda,9,1500,1.6825001259999999
São Paulo,Masculino,29,Parda,3,1500,1.7731676490000001
São Paulo,Masculino,51,Parda,9,2000,1.584637777
São Paulo,Feminino,51,Parda,12,1300,1.549891816
São Paulo,Feminino,52,Branca,9,500,1.8335025619999998
São Paulo,Masculino,66,Parda,9,190,1.716981461
São Paulo,Masculino,43,Branca,12,1300,1.838264568
São Paulo,Masculino,34,Parda,12,1200,1.694568909
São Paulo,Masculino,34,Branca,12,5000,1.701858985
São Paulo,Masculino,35,Parda,12,8000,1.6014412830000002
São Paulo,Masculino,50,Parda,6,5000,1.7266543619999999
São Paulo,Masculino,30,Parda,10,1000,1.6173580490000001
São Paulo,Masculino,48,Parda,12,6300,1.606904284
São Paulo,Masculino,28,Parda,9,900,1.5967721000000001
São Paulo,Masculino,62,Branca,4,1200,1.525993098
São Paulo,Masculino,35,Branca,16,5000,1.7504240180000001
São Paulo,Masculino,25,Preta,10,1030,1.7339645769999998
São Paulo,Masculino,48,Preta,8,4000,1.60211395
São Paulo,Masculino,54,Parda,5,1880,1.5670469740000001
São Paulo,Masculino,32,Preta,12,1400,1.601367835
São Paulo,Masculino,42,Branca,12,1500,1.6708523290000001
São Paulo,Masculino,29,Preta,16,1800,1.711434004
São Paulo,Masculino,65,Branca,16,4000,1.6475087940000002
São Paulo,Feminino,51,Branca,14,2100,1.7333970090000002
São Paulo,Masculino,29,Branca,16,2000,1.640324673
São Paulo,Masculino,32,Branca,16,4000,1.526565569
São Paulo,Feminino,44,Branca,12,2300,1.51892465
São Paulo,Masculino,54,Branca,16,15000,1.720609096
São Paulo,Masculino,61,Branca,16,15000,1.867696451
